Año;Departamento;Empresa;Variable Calculada;Estrato 1;Estrato 2;Estrato 3;Estrato 4;Estrato 5;Estrato 6;Total Residencial;Industrial;Comercial;Oficial;Otros;Total No Residencial
2024;CAQUETA;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1235025;0;0;1235025
2024;CAQUETA;ELECTRIFICADORA DEL CAQUETA S.A. ESP;Consumo Empresa Departamento;83251128;29615629;10030940;2827968;0;0;125725665;12272574;52065821;27735548;10932944;103006887
2024;CAQUETA;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;194498;217759;1343;0;0;0;413600;0;12786;1124;16875;30785
2024;CAQUETA;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;1891684;0;1891684
2024;CAQUETA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;840747;1419697;0;0;2260444
2024;CAQUETA;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;279336;178287;0;457623
2024;CAQUETA;Transacciones Energeticas S.A.S Empresa de Servicios Públicos E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1021840;0;0;1021840
2024;CAQUETA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;3754;0;0;0;0;3754;0;616949;0;0;616949
2024;CASANARE;AES COLOMBIA & CIA S C A E S P;Consumo Empresa Departamento;0;0;0;0;0;0;0;78485;0;0;0;78485
2024;CASANARE;AIR-E S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1668753;574093;0;0;2242846
2024;CASANARE;BIA ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;CASANARE;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;292822;0;0;292822
2024;CASANARE;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;9391880;0;2686558;0;12078438
2024;CASANARE;EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P. EMPRESA DE SERVICIOS PUBLICOS;Consumo Empresa Departamento;0;0;0;0;0;0;0;1117734;277754;0;0;1395488
2024;CASANARE;EMPRESA DE ENERGIA DE CASANARE SA ESP;Consumo Empresa Departamento;62485429;94150818;34658592;13892823;128199;21892;205337753;27076535;94798474;30178453;24356880;176410342
2024;CASANARE;EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;373043;0;0;373043
2024;CASANARE;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;406778;0;0;0;406778
2024;CASANARE;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;568837;509566;0;1078403
2024;CASANARE;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;417438533;3729414;0;0;421167947
2024;CASANARE;Enel X Colombia SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;452203;0;0;452203
2024;CASANARE;ENERXIA COLOMBIA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;CASANARE;GAP ENERGY GROUP S.A.S ESP ;Consumo Empresa Departamento;0;0;0;0;0;0;0;2918826;0;0;0;2918826
2024;CASANARE;GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;2362484;0;0;0;2362484
2024;CASANARE;GREENYELLOW COMERCIALIZADORA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;162065;0;0;162065
2024;CASANARE;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;27884308;0;0;0;27884308
2024;CASANARE;NEU ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;CASANARE;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;335845;319705;0;655550
2024;CASANARE;RUITOQUE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;461981;0;0;461981
2024;CASANARE;Transacciones Energeticas S.A.S Empresa de Servicios Públicos E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;56681;0;0;56681
2024;CASANARE;VATIA S.A. E.S.P.;Consumo Empresa Departamento;2591;0;0;0;0;0;2591;4990971;6460508;71220;0;11522699
2024;CAUCA;AES COLOMBIA & CIA S C A E S P;Consumo Empresa Departamento;0;0;0;0;0;0;0;5735650;0;0;0;5735650
2024;CAUCA;AIR-E S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;280745;0;0;280745
2024;CAUCA;BIA ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;1104964;852835;0;0;1957799
2024;CAUCA;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;354348;0;0;354348
2024;CAUCA;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;61701811;0;0;9716401;71418212
2024;CAUCA;CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.;Consumo Empresa Departamento;3621324;471639;324118;0;0;0;4417081;0;815656;772804;324910;1913370
2024;CAUCA;COLOMBINA ENERGIA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;11970127;0;0;0;11970127
2024;CAUCA;COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.;Consumo Empresa Departamento;194207764;64912661;27310264;14801139;4409967;916594;306558389;38188969;46156512;16293448;12351675;112990604
2024;CAUCA;DICELER S.A E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;CAUCA;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;334982;148533;840;0;0;0;484355;0;349;35059;56150;91558
2024;CAUCA;EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP;Consumo Empresa Departamento;1364345;1569;0;0;0;0;1365914;9823;232473;157311;157469;557076
2024;CAUCA;EMPRESA DE SERVICIOS PUBLICOS DEL OCCIDENTE COLOMBIANO S.A.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;CAUCA;EMPRESA MUNICIPAL DE ENERGÍA ELÉCTRICA S.A-E.S.P;Consumo Empresa Departamento;78695;654420;22884;404589;0;0;1160588;3460214;2348044;508622;0;6316880
2024;CAUCA;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;1448142;2716127;1429363;8700;0;17922;5620254;14730019;3812031;208474;599130;19349654
2024;CAUCA;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;15379665;1270344;0;0;16650009
2024;CAUCA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;65163597;0;0;0;65163597
2024;CAUCA;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;13191;2404;557;265387;48714;0;330253;2275008;726013;16753;0;3017774
2024;CAUCA;GAP ENERGY GROUP S.A.S ESP ;Consumo Empresa Departamento;0;0;0;0;0;0;0;4164956;0;0;0;4164956
2024;CAUCA;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;46531129;0;0;0;46531129
2024;CAUCA;NEU ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;CAUCA;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;1112;0;0;0;0;1112;289091;508256;653808;0;1451155
2024;CAUCA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;12946;14865;0;0;0;27811;4595713;7844765;227840;0;12668318
2024;CESAR;AIR-E S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;61346;3122273;0;0;3183619
2024;CESAR;BIA ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;515311;116962;0;632273
2024;CESAR;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;20955274;113642290;28729822;19492668;182820054
2024;CESAR;CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP;Consumo Empresa Departamento;55210260;31025204;6490928;1355394;0;0;94081786;3849999;23918788;7806224;9293592;44868603
2024;CESAR;ELECTRIFICADORA DE SANTANDER S.A. E.S.P.;Consumo Empresa Departamento;18157096;10004939;2900981;382575;0;0;31445591;2239417;9952797;2130614;1668027;15990855
2024;CESAR;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1643209;667644;0;2310853
2024;CESAR;EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;693708;0;0;693708
2024;CESAR;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;4971436;999713;790772;0;6761921
2024;CESAR;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;6308374;2726311;31578627;0;40613312
2024;CESAR;Enel X Colombia SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;87364;3250143;6756411;0;10093918
2024;CESAR;ENERBIT SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;CESAR;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;15624;668223;0;0;683847
2024;CESAR;GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;12924695;18071485;0;0;30996180
2024;CESAR;GREENYELLOW COMERCIALIZADORA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;526517;0;0;526517
2024;CESAR;NEU ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;CESAR;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;35386;0;35386
2024;CESAR;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;1067752;658997;2557743;0;4284492
2024;CESAR;RUITOQUE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1737016;1350253;0;0;3087269
2024;CESAR;TERPEL ENERGIA S.A.S E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;215567;232445;0;448012
2024;CESAR;Transacciones Energeticas S.A.S Empresa de Servicios Públicos E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;91230;0;91230
2024;CESAR;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;1406;0;1406;1266149;15315610;2804562;0;19386321
2024;CHOCO;AIR-E S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;544791;0;0;544791
2024;CHOCO;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;438710;0;0;438710
2024;CHOCO;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;382607;244561;680;0;0;0;627848;0;18957;20406;35954;75317
2024;CHOCO;CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BIC BENEFICIO E INTERES COLECTIVO;Consumo Empresa Departamento;58490;9915;0;0;0;0;68405;0;3307;7760;0;11067
2024;CHOCO;EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P;Consumo Empresa Departamento;116171141;8900392;4933968;0;0;0;130005501;586220;34367277;21389739;9297576;65640812
2024;CHOCO;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;7946138;1542766;149487;44373;0;0;9682764;192056;2469561;230588;270778;3162983
2024;CHOCO;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;13125783;0;0;0;13125783
2024;CHOCO;NEU ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;CHOCO;RUITOQUE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;276584;0;0;276584
2024;CORDOBA;AIR-E S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;5882071;0;0;5882071
2024;CORDOBA;BIA ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;10065;0;0;10065;0;616129;873682;0;1489811
2024;CORDOBA;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;41654538;154350329;25071366;25549771;246626004
2024;CORDOBA;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;2119740;0;0;0;2119740
2024;CORDOBA;DICELER S.A E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;CORDOBA;EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;920893;0;0;920893
2024;CORDOBA;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;474418;133309;73771;167859;0;0;849357;11112942;3113143;335069;0;14561154
2024;CORDOBA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;6786201;13777511;6672231;0;27235943
2024;CORDOBA;Enel X Colombia SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;50993;0;50993
2024;CORDOBA;ENERBIT SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;28515;1433;0;29948
2024;CORDOBA;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;116335;11427;122104;1740;4463;10230;266299;897406;2553096;124261;0;3574763
2024;CORDOBA;FUENTES DE ENERGÍAS RENOVABLES S.A.S. ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;6108897;0;6108897
2024;CORDOBA;GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;648609;0;648609
2024;CORDOBA;GREENYELLOW COMERCIALIZADORA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;666971;0;0;666971
2024;CORDOBA;NEU ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;CORDOBA;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1037546;1070948;0;2108494
2024;CORDOBA;TERPEL ENERGIA S.A.S E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;286192;453964;0;740156
2024;CORDOBA;Transacciones Energeticas S.A.S Empresa de Servicios Públicos E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;430368;0;0;0;430368
2024;CORDOBA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;2847;4161;76612;4599;0;3365;91584;1515459;20130598;2509332;0;24155389
2024;CUNDINAMARCA;AES COLOMBIA & CIA S C A E S P;Consumo Empresa Departamento;0;0;0;0;0;0;0;82872003;0;0;0;82872003
2024;CUNDINAMARCA;AIR-E S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;4871593;184222;0;0;5055815
2024;CUNDINAMARCA;BIA ENERGY SAS ESP;Consumo Empresa Departamento;48;5854;0;0;0;0;5902;66593824;5706450;0;0;72300274
2024;CUNDINAMARCA;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;31529457;5261520;0;0;36790977
2024;CUNDINAMARCA;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;649417;3537476;356548;740537;133985;102116;5520079;97572153;37416725;3088895;8744271;146822044
2024;CUNDINAMARCA;CEMEX ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;5134736;0;0;5134736
2024;CUNDINAMARCA;CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BIC BENEFICIO E INTERES COLECTIVO;Consumo Empresa Departamento;13048;10186;0;0;0;1115;24349;0;0;528;0;528
2024;CUNDINAMARCA;COLOMBINA ENERGIA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;266575;0;0;266575
2024;CUNDINAMARCA;DICELER S.A E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;61530;0;0;0;61530
2024;CUNDINAMARCA;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1710909;6617165;0;0;8328074
2024;CUNDINAMARCA;ELECTRIFICADORA DEL META S.A. E.S.P.;Consumo Empresa Departamento;24128;59877;16062;554;0;0;100621;2010599;3659;303;0;2014561
2024;CUNDINAMARCA;EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P. EMPRESA DE SERVICIOS PUBLICOS;Consumo Empresa Departamento;19292;15597;0;0;0;0;34889;0;0;2003;12169;14172
2024;CUNDINAMARCA;EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;3435976;488809;0;0;3924785
2024;CUNDINAMARCA;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;264802239;11218545;4709961;821870;281552615
2024;CUNDINAMARCA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;152022269;784532126;417394705;152489383;27114613;38759139;1572312235;1401075195;644063437;93816363;87027022;2225982017
2024;CUNDINAMARCA;Enel X Colombia SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;16551794;8423695;1113146;0;26088635
2024;CUNDINAMARCA;ENERBIT SAS ESP;Consumo Empresa Departamento;0;0;390;0;0;0;390;0;177764;0;0;177764
2024;CUNDINAMARCA;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;19548;419647;84452;5195;12516;12725;554083;24721089;4829251;54612;0;29604952
2024;CUNDINAMARCA;FRANCA ENERGIA SA ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;1391904919;0;0;0;1391904919
2024;CUNDINAMARCA;FUENTES DE ENERGÍAS RENOVABLES S.A.S. ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;4698499;234630;0;0;4933129
2024;CUNDINAMARCA;GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;26025243;0;0;0;26025243
2024;CUNDINAMARCA;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;120847586;158450077;0;0;279297663
2024;CUNDINAMARCA;ITALCOL ENERGIA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;5268269;2032086;0;0;7300355
2024;CUNDINAMARCA;MESSER ENERGY SERVICES SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;373546017;0;0;0;373546017
2024;CUNDINAMARCA;NEU ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;CUNDINAMARCA;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;93426;204965;0;0;298391
2024;CUNDINAMARCA;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;919;0;0;0;0;919;9532119;1390820;102399;0;11025338
2024;CUNDINAMARCA;RUITOQUE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;11559625;2090948;0;0;13650573
2024;CUNDINAMARCA;TERPEL ENERGIA S.A.S E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;336770;0;0;336770
2024;CUNDINAMARCA;Transacciones Energeticas S.A.S Empresa de Servicios Públicos E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;89455;4761024;0;0;4850479
2024;CUNDINAMARCA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;22324;215520;71245;99215;7372;0;415676;43799232;35175798;699592;0;79674622
2024;D.C.;AES COLOMBIA & CIA S C A E S P;Consumo Empresa Departamento;0;0;0;0;0;0;0;7685712;0;0;0;7685712
2024;D.C.;AIR-E S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;5775740;9028409;0;0;14804149
2024;D.C.;BIA ENERGY SAS ESP;Consumo Empresa Departamento;0;19575;430175;122952;12914;159082;744698;44344234;34679815;456983;0;79481032
2024;D.C.;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;7277946;9643017;0;0;16920963
2024;D.C.;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;68926922;85911245;2420966;0;157259133
2024;D.C.;CEMEX ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;124164;417210;0;0;541374
2024;D.C.;CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;D.C.;COLOMBINA ENERGIA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;5442693;0;0;0;5442693
2024;D.C.;DICELER S.A E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1413;0;0;0;1413
2024;D.C.;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;4291659;7295301;0;0;11586960
2024;D.C.;EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;2055439;3480978;0;0;5536417
2024;D.C.;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;8362802;4359644;29412930;0;42135376
2024;D.C.;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;71437329;19163740;9536629;0;100137698
2024;D.C.;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;256303519;1274239388;1306029770;539815107;219161808;229610776;3825160368;1459668742;2172740940;235081448;163238947;4030730077
2024;D.C.;Enel X Colombia SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;29114854;36620572;909006;0;66644432
2024;D.C.;ENERBIT SAS ESP;Consumo Empresa Departamento;0;0;95541;2014;0;63903;161458;1521390;5924380;0;0;7445770
2024;D.C.;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;1267;7117;0;172617;356979;537980;-871843;31380714;489177;0;30998048
2024;D.C.;FUENTES DE ENERGÍAS RENOVABLES S.A.S. ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;6745066;2401009;460225;0;9606300
2024;D.C.;GAP ENERGY GROUP S.A.S ESP ;Consumo Empresa Departamento;0;0;0;0;0;0;0;7348512;17439926;0;0;24788438
2024;D.C.;GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;801432;0;0;0;801432
2024;D.C.;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;31191878;66148176;0;0;97340054
2024;D.C.;ITALCOL ENERGIA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;135161;0;0;0;135161
2024;D.C.;MESSER ENERGY SERVICES SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;3435524;0;0;3435524
2024;D.C.;NEU ENERGY SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;D.C.;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;10330;29215;0;0;39545
2024;D.C.;QI ENERGY SAS ESP;Consumo Empresa Departamento;0;0;523;0;0;0;523;11309206;7796338;1039076;0;20144620
2024;D.C.;RUITOQUE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;6716364;6513806;5356013;0;18586183
2024;D.C.;TERPEL ENERGIA S.A.S E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;24559619;0;0;24559619
2024;D.C.;Transacciones Energeticas S.A.S Empresa de Servicios Públicos E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;13384916;79733;0;13464649
2024;D.C.;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;83166;826595;585615;666474;0;2161850;58902208;109244741;1085287;0;169232236
2024;GUAVIARE;EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE SA ESP;Consumo Empresa Departamento;19451468;12150267;2849879;23758;0;0;34475372;528760;12435543;12853332;159331;25976966
2024;HUILA;AIR-E S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1592879;0;0;1592879
2024;HUILA;BIA ENERGY SAS ESP;Consumo Empresa Departamento;0;535183;0;0;0;0;535183;4151096;5690911;0;0;9842007
2024;HUILA;CARIBEMAR DE LA COSTA S.A.S. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1541744;0;0;1541744
2024;HUILA;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1130603;281427;2786231;0;4198261
2024;HUILA;DICELER S.A E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;HUILA;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;HUILA;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;132536928;203096046;53674037;26269787;9061888;453794;425092480;103709587;157678462;46060631;31930770;339379450
2024;HUILA;EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;111324;261145;0;0;372469
2024;HUILA;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;2672093;0;0;0;0;2672093;3915318;1463471;238806;0;5617595
2024;HUILA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1272459;5305245;245809;0;6823513
2024;HUILA;Enel X Colombia SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;947336;547739;0;0;1495075
2024;HUILA;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;72983;0;0;0;0;72983;680189;481021;0;0;1161210
2024;HUILA;FUENTES DE ENERGÍAS RENOVABLES S.A.S. ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;0;0
2024;HUILA;GENERADORA Y COMERCIALIZADORA DE ENERGIA DEL CARIBE S.A E.S.P;Consumo Empresa Departamento;0;6356313;0;0;0;0;6356313;35525620;0;17453597;0;52979217
2024;HUILA;GREENYELLOW COMERCIALIZADORA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;283719;346010;0;0;629729
2024;HUILA;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;2483167;0;0;0;0;2483167;4846137;255192;0;0;5101329
2024;HUILA;ITALCOL ENERGIA S.A. ESP.;Consumo Empresa Departamento;0;1536826;0;0;0;0;1536826;2187805;0;0;0;2187805
